,0
9075,29.511715
9076,29.84063
9077,29.86226
9078,29.50923
9079,29.522976
9080,26.910725
9081,24.569202
9082,22.388788
9083,20.579983
9084,19.578098
9085,18.09302
9086,16.970533
9087,16.601122
9088,16.42153
9089,16.794607
9090,14.726956
9091,15.625053
9092,18.727371
9093,20.045826
9094,23.711163
9095,25.708195
9096,27.138338
9097,28.78244
9098,29.529377
9099,29.504448
9100,30.08218
9101,30.045101
9102,29.74114
9103,29.68148
9104,28.79371
9105,24.75091
9106,20.23295
9107,19.512459
9108,17.897972
9109,18.098814
9110,15.700893
9111,15.33467
9112,14.971788
9113,14.941312
9114,14.740787
9115,16.823078
9116,18.73389
9117,22.203476
9118,24.039644
9119,25.949215
9120,29.53328
9121,29.791304
9122,30.271727
9123,31.157505
9124,31.22234
9125,32.156166
9126,31.22066
9127,31.189388
9128,29.618708
9129,26.76063
9130,23.658623
9131,22.962713
9132,22.373327
9133,2.0435
9134,1.4214864
9135,1.1359656
9136,0.83178556
9137,0.5799974
9138,0.54640615
9139,0.76382124
9140,1.2515227
9141,1.8587229
9142,2.908599
9143,3.94305
9144,4.8578386
9145,5.57479
9146,5.998241
9147,6.1157227
9148,5.8863463
9149,5.3448796
9150,4.67518
9151,4.074537
9152,3.3540502
9153,2.8854928
9154,2.3828545
9155,2.2580156
9156,1.848292
9157,0.889534
9158,0.5227438
9159,0.22684443
9160,-0.063878655
9161,-0.29245603
9162,-0.3437537
9163,-0.20263445
9164,0.18380249
9165,0.8793818
9166,1.6810762
9167,2.7954254
9168,3.495325
9169,4.3383927
9170,4.6767797
9171,4.7429237
9172,4.51196
9173,4.1260796
9174,3.3122387
9175,2.8660822
9176,2.339789
9177,1.8697965
9178,1.5118535
9179,1.2765764
9180,1.053886
9181,0.7816676
9182,0.43324244
9183,0.14285362
9184,-0.14782035
9185,-0.37348974
9186,-0.42782485
9187,-0.29023755
9188,0.09191978
9189,0.757496
9190,1.5980086
9191,2.6991472
9192,3.2879782
9193,4.216883
9194,4.5548134
9195,4.611833
9196,4.4051514
9197,3.99887
9198,3.1581297
9199,2.821455
9200,2.3119135
9201,1.7090108
9202,1.432334
9203,1.1913162
9204,0.96769726
9205,0.6844195
9206,0.3562926
9207,0.0714432
9208,-0.22613561
9209,-0.45193923
9210,-0.51051486
9211,-0.37790906
9212,0.0061017275
9213,0.6462532
9214,1.5195639
9215,2.3494225
9216,3.1120782
9217,4.0860643
9218,4.4541616
9219,4.5062685
9220,4.3038483
9221,3.879434
9222,3.0331535
9223,2.7488637
9224,2.1853952
9225,1.6265651
9226,1.3488145
9227,1.1097494
9228,0.86917675
9229,0.585595
9230,0.28209674
9231,-0.0065323114
9232,-0.30480444
9233,-0.53201425
9234,-0.592101
9235,-0.4599663
9236,-0.08278477
9237,0.53224957
9238,1.4292992
9239,2.3056014
9240,2.9837112
9241,3.9660192
9242,4.3603506
9243,4.420676
9244,4.2163835
9245,3.7471943
9246,2.9421034
9247,2.5600193
9248,2.0435205
9249,1.5418977
9250,1.2715106
9251,1.0303013
9252,0.7756671
9253,0.4969908
9254,0.21518767
9255,-0.075220466
9256,-0.37765682
9257,-0.60654914
9258,-0.6721009
9259,-0.5424377
9260,-0.16673076
9261,0.4381057
9262,1.3349372
9263,2.2574887
9264,2.8876743
9265,3.8283186
9266,4.262642
9267,4.3211
9268,4.126563
9269,3.538321
9270,2.865199
9271,2.3629127
9272,1.8942386
9273,1.4705756
9274,1.1960607
9275,0.9469348
9276,0.6836089
9277,0.42834294
9278,0.14755285
9279,-0.14202225
9280,-0.44186246
9281,-0.679777
9282,-0.74678123
9283,-0.62306225
9284,-0.24517214
9285,0.35311997
9286,1.2393365
9287,2.1737156
9288,2.7873569
9289,3.630149
9290,4.1558824
9291,4.2212596
9292,4.0065007
9293,3.3621664
9294,2.7719274
9295,2.1526337
9296,1.797103
9297,1.4011719
9298,1.1287837
9299,0.85877967
9300,0.60355055
9301,0.36158097
9302,0.082954526
9303,-0.2123996
9304,-0.5088445
9305,-0.7469598
9306,-0.81802094
9307,-0.69995487
9308,-0.32345092
9309,0.2721976
9310,1.1479142
9311,2.0542724
9312,2.6926122
9313,3.4070153
9314,4.0333304
9315,4.1327972
9316,3.881194
9317,3.186284
9318,2.7012048
9319,2.1579204
9320,1.6878083
9321,1.3354616
9322,1.055816
9323,0.76872766
9324,0.51857316
9325,0.29346287
9326,0.011422753
9327,-0.28053105
9328,-0.57967865
9329,-0.8178588
9330,-0.8893517
9331,-0.77376807
9332,-0.39962637
9333,0.19288266
9334,1.0571302
9335,1.9190754
9336,2.6525025
9337,3.2068243
9338,3.9160357
9339,4.007644
9340,3.7365103
9341,3.0357184
9342,2.6525025
9343,2.117082
9344,1.6217662
9345,1.2668494
9346,0.9707333
9347,0.6817354
9348,0.43762434
9349,0.22319973
9350,-0.05514562
9351,-0.34515274
9352,-0.64742625
9353,-0.8875135
9354,-0.9604889
9355,-0.84344804
9356,-0.4691099
9357,0.12009776
9358,0.962942
9359,1.8364269
9360,2.6525025
9361,2.9798875
9362,3.8011694
9363,3.8802814
9364,3.5296073
9365,2.852635
9366,2.6525025
9367,2.0220928
9368,1.5662911
9369,1.1980299
9370,0.8897648
9371,0.5954765
9372,0.3749348
9373,0.15982425
9374,-0.11898005
9375,-0.41159236
9376,-0.7125608
9377,-0.9516331
9378,-1.0276157
9379,-0.91312873
9380,-0.54163826
9381,0.045320153
9382,0.86480546
9383,1.7562274
9384,2.6525025
9385,2.810906
9386,3.6357102
9387,3.7489867
9388,3.3433309
9389,2.7002277
9390,2.6525025
9391,1.9370906
9392,1.5048709
9393,1.1338334
9394,0.80749285
9395,0.51843846
9396,0.31297076
9397,1.6411366
9398,1.3322116
9399,1.0299126
9400,0.7052227
9401,0.4570595
9402,0.42651713
9403,0.62577474
9404,1.131616
9405,1.7340502
9406,2.7507281
9407,3.792839
9408,4.6841908
9409,5.434301
9410,5.8237786
9411,5.935843
9412,5.710577
9413,5.197014
9414,4.535953
9415,3.9090447
9416,3.2050443
9417,2.8382912
9418,2.2562175
9419,2.1640306
9420,1.7582604
9421,0.10014522
9422,-0.17975461
9423,-0.47236955
9424,-0.7764865
9425,-1.0144378
9426,-1.0953547
9427,-0.9818264
9428,-0.6099223
9429,-0.024701476
9430,0.7780992
9431,1.6940703
9432,2.410596
9433,2.6909251
9434,3.424049
9435,3.5588136
9436,3.0985675
9437,2.652833
9438,2.275599
9439,1.8394417
9440,1.4493656
9441,1.0574911
9442,0.7340752
9443,0.45186913
9444,0.2507831
9445,0.039392352
9446,-0.23780787
9447,-0.5332538
9448,-0.83346784
9449,-1.0760685
9450,-1.1588651
9451,-1.0449888
9452,-0.6755198
9453,-0.09060323
9454,0.68931115
9455,1.6233718
9456,2.1782558
9457,2.6525025
9458,3.1226983
9459,3.3457031
9460,2.8738356
9461,2.6525025
9462,2.1810994
9463,1.7938007
9464,1.3958563
9465,0.9884304
9466,0.6641182
9467,0.39458954
9468,0.19296873
9469,-0.013548732
9470,-0.29193366
9471,-0.58606875
9472,-0.8866354
9473,-1.1342193
9474,-1.2181541
9475,-1.1086103
9476,-0.73983634
9477,-0.1522609
9478,0.6014644
9479,1.5588783
9480,2.1211839
9481,2.6525025
9482,2.8801994
9483,3.0540934
9484,2.694415
9485,2.6525025
9486,2.088964
9487,1.7403342
9488,1.3407782
9489,0.92498696
9490,0.6023549
9491,0.34709346
9492,0.14345562
9493,-0.06091225
9494,-0.3374306
9495,-0.6301006
9496,-0.93769944
9497,-1.192433
9498,-1.2740031
9499,-1.1697627
9500,-0.80011094
9501,-0.21392047
9502,0.5259119
9503,1.5004418
9504,2.0476825
9505,2.6525025
9506,2.6862917
9507,2.8079123
9508,2.6525025
9509,2.6525025
9510,2.0352306
9511,1.695732
9512,1.283498
9513,0.865656
9514,0.54598176
9515,0.30947196
9516,0.109855294
9517,-0.10463846
9518,-0.38207448
9519,-0.679119
9520,-0.98796
9521,-1.2469517
9522,-1.3357903
9523,-1.2236577
9524,-0.8604847
9525,-0.27304327
9526,0.45413435
9527,1.4380925
9528,2.052401
9529,2.6525025
9530,2.6525025
9531,2.6669269
9532,2.6525025
9533,2.6525025
9534,2.066104
9535,1.6495878
9536,1.2304993
9537,0.8046347
9538,0.47571146
9539,0.24653399
9540,0.055184245
9541,-0.15268266
9542,-0.43011296
9543,-0.72597444
9544,-1.0360757
9545,-1.2952458
9546,-1.3881356
9547,-1.2788988
9548,-0.91385305
9549,-0.3238212
9550,0.39953625
9551,1.379412
9552,2.0619621
9553,2.6525025
9554,2.6525025
9555,2.6525025
9556,2.6525025
9557,2.6525025
9558,2.0884285
9559,1.6042788
9560,1.1751969
9561,0.7334155
9562,0.4123925
9563,0.18868482
9564,0.0022457838
9565,-0.2020005
9566,-0.4739021
9567,-0.769148
9568,-1.0872766
9569,-1.3463908
9570,-1.4360186
9571,-1.3340493
9572,-0.97124445
9573,-0.37873447
9574,0.34361994
9575,1.3202075
9576,2.0279727
9577,2.6525025
9578,2.6525025
9579,2.6525025
9580,2.6525025
9581,2.6525025
9582,2.0409045
9583,1.5648079
9584,1.1102651
9585,0.66750896
9586,0.3665489
9587,0.14180386
9588,-0.043219447
9589,-0.24612081
9590,-0.51953304
9591,-0.8162397
9592,-1.1317574
9593,-1.3908602
9594,-1.4865857
9595,-1.3831459
9596,-1.0216733
9597,-0.4280516
9598,0.29230273
9599,1.2550607
9600,1.9984832
9601,2.6525025
9602,2.6525025
9603,2.6525025
9604,2.6525025
9605,2.6203356
9606,1.9937764
9607,1.5272135
9608,1.047932
9609,0.6105789
9610,0.3210107
9611,0.09976447
9612,-0.0836364
9613,-0.28495395
9614,-0.5584372
9615,-0.8609797
9616,-1.1746608
9617,-1.4382845
9618,-1.5315381
9619,-1.4287287
9620,-1.0660354
9621,-0.47334516
9622,0.24377143
9623,1.1979669
9624,1.9689974
9625,2.6525025
9626,2.6525025
9627,2.6525025
9628,2.6525025
9629,2.3993154
9630,1.9244585
9631,1.4935495
9632,0.9934248
9633,0.555555
9634,0.28191507
9635,0.062343
9636,-0.124054074
9637,-0.3270234
9638,-0.594962
9639,-0.89848006
9640,-1.2190639
9641,-1.47814
9642,-1.5748597
9643,-1.4714128
9644,-1.1101695
9645,-0.5176321
9646,0.19635284
9647,1.1411653
9648,1.9192265
9649,2.6161027
9650,2.6525025
9651,2.6525025
9652,2.6525025
9653,2.1875048
9654,1.8688821
9655,1.4585426
9656,0.9485208
9657,0.5132433
9658,0.2558385
9659,0.038111567
9660,-0.14611185
9661,1.5398515
9662,1.2321938
9663,0.91885614
9664,0.58321965
9665,0.35562336
9666,0.32147777
9667,0.48555434
9668,0.9957657
9669,1.6309435
9670,2.5747795
9671,3.5490823
9672,4.5617733
9673,5.302877
9674,5.6699
9675,5.7702684
9676,5.5642786
9677,5.0416646
9678,4.420217
9679,3.7744737
9680,3.0433874
9681,2.6600723
9682,2.3419123
9683,1.9291077
9684,1.6730324
9685,-0.350407
9686,-0.6287612
9687,-0.93353236
9688,-1.2590362
9689,-1.5197135
9690,-1.6145078
9691,-1.5108243
9692,-1.1528169
9693,-0.5561937
9694,0.15668333
9695,1.0882149
9696,1.8673384
9697,2.4175308
9698,2.6525025
9699,2.6525025
9700,2.6525025
9701,2.171135
9702,1.8361989
9703,1.4274931
9704,0.90661824
9705,0.47404754
9706,0.22105014
9707,0.0030106306
9708,-0.17998374
9709,-0.3834325
9710,-0.6676079
9711,-0.9695679
9712,-1.2938915
9713,-1.5539037
9714,-1.6514202
9715,-1.5485488
9716,-1.1914574
9717,-0.593598
9718,0.11729944
9719,1.0401679
9720,1.8303887
9721,2.2095819
9722,2.6525025
9723,2.6525025
9724,2.6525025
9725,2.180408
9726,1.8120037
9727,1.394044
9728,0.8630749
9729,0.44138443
9730,0.18625939
9731,-0.028501153
9732,-0.21290481
9733,1.4421253
9734,1.1343075
9735,0.82109225
9736,0.467337
9737,0.2583245
9738,0.22141635
9739,0.38069546
9740,0.86281157
9741,1.5365629
9742,2.3881984
9743,3.3228688
9744,4.442943
9745,5.162305
9746,5.5218234
9747,5.6221495
9748,5.4156322
9749,4.9081335
9750,4.2963367
9751,3.5866442
9752,2.9369178
9753,2.5190566
9754,2.3359325
9755,1.8292356
9756,1.576337
9757,1.3430196
9758,1.0346806
9759,0.7029449
9760,0.37610805
9761,0.1623913
9762,0.12329471
9763,0.27786887
9764,0.7281953
9765,1.4365213
9766,2.4194188
9767,3.1357055
9768,4.3072762
9769,4.99378
9770,5.3886385
9771,5.48661
9772,5.2747808
9773,4.752808
9774,4.1812778
9775,3.3987808
9776,2.8817434
9777,2.4135995
9778,2.1943378
9779,1.7091197
9780,1.4827664
9781,1.253235
9782,0.9398351
9783,0.5953578
9784,0.2806164
9785,0.06744444
9786,0.024284959
9787,0.17683566
9788,0.60255325
9789,1.3347118
9790,2.2939055
9791,2.9872236
9792,4.157959
9793,4.8426504
9794,5.2610946
9795,5.354679
9796,5.135291
9797,4.5884686
9798,4.02292
9799,3.2436142
9800,2.8207326
9801,2.3925054
9802,1.9674399
9803,1.6109322
9804,1.3940878
9805,1.1703866
9806,0.8463129
9807,0.48201334
9808,0.1893524
9809,-0.025548339
9810,-0.0725261
9811,0.07779896
9812,0.4735545
9813,1.2288843
9814,2.0912776
9815,2.9056182
9816,4.016804
9817,4.6833835
9818,5.128837
9819,5.234876
9820,4.9730396
9821,4.458967
9822,3.8597612
9823,3.105585
9824,2.7116766
9825,2.346623
9826,1.841534
9827,1.5221385
9828,1.31114
9829,1.0812353
9830,0.73795426
9831,0.39712083
9832,0.10477364
9833,-0.11731899
9834,-0.16163433
9835,-0.014470458
9836,0.37265503
9837,1.1262575
9838,1.9249443
9839,2.8874369
9840,3.879159
9841,4.5595183
9842,4.9859033
9843,5.103309
9844,4.810038
9845,4.3333025
9846,3.6976552
9847,2.971089
9848,2.7021885
9849,2.1730428
9850,1.694799
9851,1.438116
9852,1.2287121
9853,0.98937714
9854,0.6304604
9855,0.31041634
9856,0.015443444
9857,-0.20273554
9858,-0.25423324
9859,-0.110761285
9860,0.27741873
9861,1.005577
9862,1.7969269
9863,2.8524132
9864,3.7244525
9865,4.4452276
9866,4.839114
9867,4.9158998
9868,4.637279
9869,4.22071
9870,3.4935155
9871,2.9017901
9872,2.5244238
9873,2.00373
9874,1.6023377
9875,1.3596426
9876,1.1416007
9877,2.6596742
9878,3.4980512
9879,3.488778
9880,3.4905972
9881,3.5109506
9882,4.08264
9883,4.2050323
9884,4.1041765
9885,4.1750703
9886,5.327934
9887,8.84695
9888,12.6871195
9889,11.89154
9890,11.6869545
9891,11.798492
9892,10.250948
9893,10.306205
9894,9.726453
9895,9.878432
9896,8.217591
9897,7.877907
9898,7.1708126
9899,8.17421
9900,8.277296
9901,8.670797
9902,8.729114
9903,9.401758
9904,9.200353
9905,9.04831
9906,9.530108
9907,9.535914
9908,9.657272
9909,10.006952
9910,10.72482
9911,10.571102
9912,12.220774
9913,10.348226
9914,8.908384
9915,6.434078
9916,6.445741
9917,6.396053
9918,6.3629537
9919,5.380373
9920,5.2882733
9921,5.205756
9922,4.6462073
9923,4.554598
9924,4.652589
9925,4.061496
9926,3.5279813
9927,2.8257275
9928,2.852285
9929,3.1404276
9930,2.870234
9931,2.8332658
9932,2.3440886
9933,2.3763328
9934,5.2804656
9935,6.4668975
9936,8.324319
9937,10.276669
9938,10.967821
9939,10.32743
9940,11.695613
9941,10.4653
9942,7.724671
9943,6.3063293
9944,3.4982862
9945,2.6069875
9946,1.4333639
9947,1.386192
9948,0.5092083
9949,-0.26157463
9950,0.020638108
9951,-0.9693917
9952,-0.79429734
9953,-0.93479574
9954,-0.8298117
9955,-1.70989
9956,-0.86416614
9957,1.250811
9958,2.7959414
9959,7.0500307
9960,9.132111
9961,10.244751
9962,10.258734
9963,10.467704
9964,9.334893
9965,9.4160795
9966,7.992101
9967,8.025513
9968,7.3418803
9969,7.464345
9970,6.9397078
9971,6.445545
9972,6.408281
9973,6.4364414
9974,6.869138
9975,6.2582645
9976,6.411919
9977,5.7406206
9978,6.237257
9979,5.2227592
9980,6.2098966
9981,5.8002677
9982,6.1835494
9983,6.228943
9984,6.28049
9985,7.3977604
9986,8.2489
9987,9.348754
9988,10.081242
9989,9.085346
9990,7.9760294
9991,6.40493
9992,7.1170554
9993,6.162889
9994,6.0824575
9995,5.833628
9996,4.9668317
9997,3.5011425
9998,2.1484423
9999,2.7746396
10000,2.7919922
10001,3.5552268
10002,4.108813
10003,4.0018706
10004,4.252753
10005,7.287986
10006,8.965897
10007,11.450576
10008,13.298125
10009,15.790725
10010,16.802801
10011,16.945704
10012,14.592704
10013,14.535489
10014,13.263031
10015,13.257312
10016,13.208611
10017,12.730742
10018,12.637105
10019,12.535754
10020,11.502498
10021,10.153986
10022,9.497133
10023,8.658009
10024,10.123986
10025,10.963286
10026,10.141349
10027,10.199027
10028,10.433127
10029,9.3686
10030,10.336643
10031,10.330807
10032,10.4313755
10033,11.176792
10034,10.954682
10035,11.847456
10036,11.078625
10037,11.028401
10038,10.422096
10039,8.212482
10040,8.476636
10041,8.592164
10042,7.8647885
10043,7.0050893
10044,6.3786964
10045,6.0035195
10046,4.1640534
10047,4.183826
10048,3.570467
10049,3.9441814
10050,4.557386
10051,5.2624016
10052,5.342837
10053,6.2701883
10054,6.516955
10055,6.814997
10056,8.034862
10057,7.514989
10058,7.7593217
10059,8.107681
10060,8.201947
10061,8.2944355
10062,8.204407
10063,7.6388764
10064,7.56163
10065,7.467791
10066,6.2516165
10067,5.802525
10068,5.2252445
10069,5.7884164
10070,5.79391
10071,5.2031937
10072,5.147291
10073,5.2508197
10074,4.097285
10075,4.021072
10076,5.0902677
10077,5.1944404
10078,6.138808
10079,7.3724732
10080,10.180133
10081,10.16473
10082,12.502317
10083,12.63172
10084,14.390861
10085,14.272873
10086,12.603973
10087,10.166869
10088,10.1165495
10089,8.140836
10090,7.5466747
10091,6.2813087
10092,6.456772
10093,6.4702377
10094,8.880638
10095,9.671082
10096,9.276175
10097,9.689327
10098,9.114858
10099,7.524144
10100,8.994347
10101,9.278411
10102,9.353337
10103,10.110597
10104,10.2322855
10105,10.362207
10106,10.296795
10107,9.749507
10108,9.240396
10109,8.290313
10110,8.25585
10111,8.162583
10112,8.1663685
10113,8.44744
10114,7.531164
10115,7.6014466
10116,7.56397
10117,7.109396
10118,6.653523
10119,6.947312
10120,7.4687514
10121,7.4368987
10122,7.458208
10123,7.4193325
10124,6.4468484
10125,6.6566787
10126,6.5228314
10127,6.3908534
10128,7.4708085
10129,8.039027
10130,6.4432855
10131,6.346658
10132,6.341484
10133,6.361603
10134,6.2530313
10135,5.159336
10136,5.2423625
10137,4.08153
10138,3.434167
10139,2.683528
10140,3.2460666
10141,7.362059
10142,6.2096443
10143,5.9408836
10144,5.833132
10145,5.31779
10146,5.096059
10147,4.3232446
10148,4.2439246
10149,5.882349
10150,7.789248
10151,9.757728
10152,12.933076
10153,14.64687
10154,15.854194
10155,15.846994
10156,15.753038
10157,13.394026
10158,11.707102
10159,10.888405
10160,10.906521
10161,9.366997
10162,8.881791
10163,7.9328585
10164,7.869651
10165,2.6525025
10166,2.6497755
10167,2.1572642
10168,1.782384
10169,1.171348
10170,0.48658574
10171,1.3438108
10172,1.4791436
10173,2.6525025
10174,5.2165713
10175,6.244782
10176,7.4220357
10177,7.9562106
10178,8.270997
10179,9.85242
10180,8.206701
10181,8.243144
10182,6.450367
10183,4.617053
10184,2.6565127
10185,1.3846811
10186,1.3589249
10187,1.17145
10188,1.4603809
10189,1.9567561
10190,2.6525025
10191,2.6525025
10192,3.3705883
10193,3.4755626
10194,2.6525025
10195,4.0651546
10196,4.0150094
10197,4.0594087
10198,6.1656604
10199,6.2432327
10200,7.560737
10201,8.24326
10202,9.379147
10203,10.851481
10204,11.601339
10205,10.425475
10206,9.446013
10207,9.491324
10208,9.3339815
10209,8.189608
10210,8.982834
10211,7.7032585
10212,7.6388497
10213,6.846852
10214,6.491712
10215,5.9429927
10216,6.386374
10217,5.3861284
10218,4.2695394
10219,4.4262156
10220,4.5203614
10221,7.720845
10222,11.651044
10223,14.141042
10224,16.889692
10225,16.931217
10226,18.01129
10227,18.228413
10228,17.034492
10229,15.807278
10230,13.442974
10231,11.754948
10232,11.689947
10233,10.859178
10234,9.927797
10235,9.294553
10236,8.264536
10237,7.7904954
10238,7.8442907
10239,8.312691
10240,11.135234
10241,11.828753
10242,10.85237
10243,9.524427
10244,8.608189
10245,9.491906
10246,10.873669
10247,12.785346
10248,11.598629
10249,12.758707
10250,12.462849
10251,11.731111
10252,11.736104
10253,11.872965
10254,11.730732
10255,10.927832
10256,10.451704
10257,10.824678
10258,10.598894
10259,8.802192
10260,9.240226
10261,8.85273
10262,8.813141
10263,10.107488
10264,7.4549828
10265,6.803727
10266,6.3569064
10267,5.2218103
10268,5.117565
10269,5.12961
10270,5.1360726
10271,5.376055
10272,5.3157806
10273,6.434977
10274,7.6651692
10275,8.3797865
10276,8.34855
10277,8.1989355
10278,7.245678
10279,4.9272356
10280,3.7007036
10281,2.6525025
10282,1.2614996
10283,0.7087077
10284,1.1138276
10285,0.44666636
10286,-0.024264932
10287,0.29639113
10288,-0.43403637
10289,-0.5659679
10290,-1.7900435
10291,-1.7287227
10292,0.93869483
10293,2.0497217
10294,2.308878
10295,3.733242
10296,3.9230518
10297,5.0511923
10298,5.241247
10299,7.2686286
10300,6.159767
10301,5.2350507
10302,5.0937304
10303,6.113616
10304,6.0640326
10305,6.0934424
10306,5.6209197
10307,5.6168566
10308,5.009155
10309,4.993582
10310,4.9609075
10311,4.9266624
10312,4.972028
10313,4.364384
10314,4.028893
10315,2.6525025
10316,2.6525025
10317,2.6525025
10318,2.6525025
10319,4.1519837
10320,2.6525025
10321,2.6525025
10322,4.1308403
10323,5.103569
10324,6.687389
10325,6.6578074
10326,4.1312037
10327,2.6525025
10328,2.6525025
10329,1.5442998
10330,0.9259156
10331,0.5075003
10332,0.23780406
10333,-1.1088539
10334,-0.21748078
10335,-0.68943083
10336,-0.2873708
10337,-0.44222414
10338,-0.8639885
10339,-2.2225304
10340,-0.7425214
10341,1.3626028
10342,3.1769857
10343,6.0227356
10344,7.504545
10345,8.245765
10346,8.140394
10347,8.335889
10348,8.267518
10349,7.496137
10350,6.381632
10351,3.4161458
10352,2.6525025
10353,2.6525025
10354,2.6525025
10355,3.197288
10356,4.1102715
10357,3.4709234
10358,3.4755416
10359,2.735899
10360,2.6525025
10361,3.065112
10362,2.6525025
10363,2.6525025
10364,4.075897
10365,6.1979957
10366,7.5360565
10367,9.086386
10368,11.722623
10369,11.858789
10370,11.213689
10371,11.265114
10372,10.963746
10373,11.074042
10374,9.157746
10375,9.242235
10376,7.900252
10377,7.4595957
10378,6.8119373
10379,6.8483515
10380,7.3781567
10381,7.3573556
10382,7.3876705
10383,7.512497
10384,8.086888
10385,7.9573584
10386,7.980442
10387,8.992512
10388,9.906502
10389,11.556215
10390,11.518671
10391,11.743464
10392,12.63831
10393,13.358683
10394,13.483623
10395,13.41151
10396,13.374878
10397,13.349369
10398,11.628534
10399,10.912327
10400,9.627716
10401,9.391165
10402,9.497585
10403,9.576036
10404,8.955301
10405,7.6559916
10406,7.7463827
10407,8.406099
10408,8.950135
10409,8.344559
10410,7.698984
10411,7.6913996
10412,7.631208
10413,8.238139
10414,9.210406
10415,10.23291
10416,11.6453905
10417,10.934939
10418,10.402634
10419,10.932951
10420,10.52777
10421,10.427169
10422,9.359117
10423,9.309469
10424,9.257763
10425,9.030569
10426,8.46634
10427,5.9743524
10428,5.209207
10429,4.1157656
10430,4.724795
10431,4.71066
10432,4.657572
10433,4.6068916
10434,4.057556
10435,4.03892
10436,3.9667683
10437,2.8949466
10438,4.074109
10439,5.2515717
10440,6.3179274
10441,6.4810185
10442,7.3081465
10443,7.611337
10444,7.4762893
10445,6.392296
10446,5.0903845
10447,2.9305873
10448,2.408561
10449,1.165046
10450,0.6798514
10451,0.7706517
10452,0.60542023
10453,0.6823009
10454,0.6429876
10455,1.06459
10456,-0.29964387
10457,0.59502447
10458,1.146178
10459,1.0653719
10460,1.1054765
10461,1.1913439
10462,2.8616366
10463,4.8552337
10464,5.1756725
10465,6.276218
10466,5.557495
10467,5.9647484
10468,5.2922673
10469,6.42387
10470,3.2108774
10471,2.6384492
10472,0.95897317
10473,0.7193247
10474,0.20077431
10475,0.056639552
10476,-0.919526
10477,-0.95762455
10478,-0.82112634
10479,-1.3514711
10480,-1.3623005
10481,-1.0806848
10482,-1.8548247
10483,-1.7764841
10484,-0.73296416
10485,0.17037666
10486,2.4262605
10487,3.9093394
10488,5.310324
10489,7.5722346
10490,9.272111
10491,9.531676
10492,9.448744
10493,7.743297
10494,7.0111575
10495,5.3069763
10496,4.1111355
10497,2.8142118
10498,2.752843
10499,2.5977116
10500,1.2286224
10501,1.2616237
10502,1.1319306
10503,1.0796701
10504,0.57723224
10505,0.5870503
10506,0.07236946
10507,0.10598695
10508,0.094355464
10509,1.1208835
10510,2.823495
10511,3.9673119
10512,6.351613
10513,8.023716
10514,9.309353
10515,10.209153
10516,9.469388
10517,9.473911
10518,7.966847
10519,7.3688602
10520,5.2816873
10521,5.183721
10522,5.1143346
10523,4.031136
10524,3.3156066
10525,3.2760482
10526,2.8587613
10527,2.7534513
10528,2.327098
10529,2.8204393
10530,2.7826543
10531,2.8667002
10532,2.824862
10533,3.9949417
10534,6.1177316
10535,7.233137
10536,9.275068
10537,10.223934
10538,12.805071
10539,12.838034
10540,12.946478
10541,12.782889
10542,10.902658
10543,10.940847
10544,9.265896
10545,9.268168
10546,8.776508
10547,8.696129
10548,8.286553
10549,8.257198
10550,8.20534
10551,7.5440593
10552,7.096161
10553,7.0926538
10554,6.571856
10555,6.65251
10556,7.5469513
10557,7.679023
10558,8.416217
10559,10.207324
10560,12.87316
10561,15.896348
10562,16.894205
10563,17.048182
10564,15.942262
10565,14.835221
10566,12.968671
10567,11.711013
10568,12.617202
10569,12.570561
10570,12.007415
10571,9.80206
10572,9.294406
10573,-5.6250677
10574,-6.4565983
10575,-7.874937
10576,-7.888541
10577,-7.9244566
10578,-7.519411
10579,-7.7524424
10580,-9.002548
10581,-7.379655
10582,-3.9081783
10583,-2.9862351
10584,-2.8963046
10585,-1.8507429
10586,-0.95317185
10587,-0.9483999
10588,-1.1396137
10589,-1.8793031
10590,-1.9031221
10591,-2.4615002
10592,-2.425387
10593,-2.09227
10594,-2.46097
10595,-2.564704
10596,-3.6832404
10597,3.304604
10598,2.6085782
10599,2.6044664
10600,3.8201299
10601,3.9805555
10602,3.8538857
10603,4.956077
10604,5.204076
10605,6.252721
10606,6.0716877
10607,6.17208
10608,7.2581296
10609,7.202109
10610,7.7584352
10611,6.164414
10612,5.146606
10613,4.3195677
10614,2.952187
10615,1.3222442
10616,0.8687266
10617,0.35436046
10618,0.37896597
10619,0.6392087
10620,0.7922498
10621,2.8209004
10622,3.569395
10623,4.3495436
10624,4.4266443
10625,4.5908613
10626,3.8954701
10627,4.863553
10628,4.9786987
10629,7.082567
10630,8.6855345
10631,11.09164
10632,11.35367
10633,12.98654
10634,13.002419
10635,14.397547
10636,13.15054
10637,12.620394
10638,12.6643505
10639,12.596002
10640,11.60369
10641,11.577734
10642,12.448194
10643,11.772095
10644,11.557942
10645,9.13212
10646,7.555877
10647,6.767259
10648,6.7758904
10649,6.19363
10650,6.16391
10651,5.2025185
10652,5.1905847
10653,6.283336
10654,6.224212
10655,7.6935387
10656,7.4298353
10657,8.362375
10658,10.162473
10659,11.585734
10660,10.217999
10661,8.096594
10662,6.3319983
10663,6.2374744
10664,5.4531436
10665,5.296604
10666,5.2439528
10667,5.4875755
10668,3.4953141
10669,2.1386323
10670,1.7986604
10671,1.7231996
